SchoolId,Lat,Lng,FinanceId,SchoolName,Address,Phone,SchoolNetworkName,SchoolType,PARENT_MAX,PARENT_CAND,PARENT_STAT,COMMUNITY_MAX,COMMUNITY_CAND,COMMUNITY_STAT,TEACHER_MAX,TEACHER_CAND,TEACHER_STAT,STUDENT_MAX,STUDENT_CAND,STUDENT_STAT,NONTCHSTAFF_MAX,NONTCHSTAFF_CAND,NONTCHSTAFF_STAT,ADVOCATE_MAX,ADVOCATE_CAND,ADVOCATE_STAT,JROTC_INSTR_MAX,JROTC_INSTR_CAND,JROTC_INSTR_STAT,BUSINESS_MAX,BUSINESS_CAND,BUSINESS_STAT,COMMANDANT_MAX,COMMANDANT_CAND,COMMANDANT_STAT,CADET_CMDR_MAX,CADET_CMDR_CAND,CADET_CMDR_STAT,ED_EXPERT_MAX,ED_EXPERT_CAND,ED_EXPERT_STAT,JudgeApplCt,CandidateCt,QuorumCt,SortNetwork
610384,41.836036,-87.734122,55151,INFINITY HS,"3120 S Kostner Ave, Chicago, IL 60623",(773)535-4225,NETWORK 7,HS,6,5,I,2,3,C,2,1,I,1,1,S,0,0,,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,11,NETWORK 07
610385,41.836036,-87.734122,55181,MULTICULTURAL ACAD SCHOLARSHIP,"3120 S Kostner Ave, Chicago, IL 60623",(773)535-4242,NETWORK 7,HS,6,2,I,2,2,S,2,2,S,1,0,I,0,0,,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,8,NETWORK 07
610389,41.894449,-87.72613,28151,ORR HS,"730 N Pulaski Rd, Chicago, IL 60624",(773)534-6500,AUSL,HS,2,2,S,2,2,S,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,S,4,9,8,AUSL
610390,41.989033,-87.665188,45221,RICKOVER HS,"5900 N Glenwood Ave, Chicago, IL 60660",(773)534-2890,MILITARY,HS,6,3,I,2,3,C,2,2,S,1,1,S,0,0,,2,2,S,1,1,S,0,0,,1,1,S,0,0,,0,0,,0,13,12,MILITARY
610391,41.782041,-87.671625,46511,LINDBLOM HS,"6130 S Wolcott Ave, Chicago, IL 60636",(773)535-9300,NETWORK 11,HS,6,2,I,2,0,I,2,2,S,1,0,I,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,4,4,4,NETWORK 11
610392,41.836036,-87.734122,52011,WORLD LANGUAGE HS,"3120 S Kostner Ave, Chicago, IL 60623",(773)535-4334,NETWORK 7,HS,6,4,I,2,2,S,2,2,S,1,1,S,0,0,,2,1,I,0,0,,0,0,,0,0,,0,0,,0,0,,2,10,10,NETWORK 07
610394,41.96552,-87.652473,26861,UPLIFT HS,"900 W Wilson Ave, Chicago, IL 60640",(773)534-2875,NETWORK 2,HS,6,7,C,2,5,C,2,1,I,1,1,S,0,0,,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,7,16,12,NETWORK 02
610396,41.76438,-87.706444,26791,TARKINGTON,"3330 W 71st St, Chicago, IL 60629",(773)535-4700,AUSL,ES,2,3,C,2,2,S,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,0,I,3,8,6,AUSL
610402,41.941388,-87.690725,46521,DEVRY HS,"3300 N Campbell, Chicago, IL 60618",(773)697-2216,NETWORK 4,HS,6,0,I,2,0,I,2,0,I,1,0,I,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,NETWORK 04
610405,41.883187,-87.677635,26881,SUDER,"2022 W Washington Blvd, Chicago, IL 60612",(773)534-7685,NETWORK 6,ES,6,9,C,2,0,I,2,2,S,0,0,,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,8,NETWORK 06
610499,41.864143,-87.702078,49131,COLLINS HS,"1313 S Sacramento Dr, Chicago, IL 60623",(773)534-1840,AUSL,HS,2,2,S,2,2,S,2,2,S,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,S,0,10,9,AUSL
610501,41.885213,-87.763286,49141,AUSTIN POLY HS,"231 N Pine Ave, Chicago, IL 60644",(773)534-6300,NETWORK 3,HS,3,1,I,2,0,I,2,0,I,1,0,I,0,0,,5,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,2,1,1,NETWORK 03
610502,41.878848,-87.688724,49151,MARINE MILITARY HS,"145 S Campbell Ave, Chicago, IL 60612",(773)534-7818,MILITARY,HS,6,7,C,2,2,S,2,2,S,1,1,S,0,0,,2,1,I,1,1,S,0,0,,1,1,S,0,0,,0,0,,0,15,14,MILITARY
610503,41.867014,-87.726314,29411,FRAZIER PROSPECTIVE,"4027 W Grenshaw St, Chicago, IL 60624",(773)534-6880,NETWORK 5,ES,6,9,C,2,2,S,2,2,S,0,0,,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,5,13,10,NETWORK 05
610504,41.827774,-87.677579,26891,THOMAS,"3625 S Hoyne Ave, Chicago, IL 60609",(773)535-4088,NETWORK 8,ES,6,5,I,2,1,I,2,2,S,0,0,,0,0,,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,10,NETWORK 08
610506,41.781505,-87.635015,49161,TEAM HS,"6201 S Stewart Ave, Chicago, IL 60621",(773)535-3530,NETWORK 11,HS,6,0,I,2,0,I,2,1,I,1,0,I,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,2,1,1,NETWORK 11
610513,41.828146,-87.63272,45231,AIR FORCE HS,"3630 S Wells St, Chicago, IL 60609",(773)535-1590,MILITARY,HS,6,8,C,2,0,I,2,2,S,1,0,I,0,0,,2,0,I,1,0,I,0,0,,1,0,I,0,0,,0,0,,3,10,8,MILITARY
610515,41.950461,-87.730678,26921,DISNEY II,"3815 N Kedvale Ave,, Chicago, IL 60641",(773)534-3750,NETWORK 1,ES,6,9,C,2,4,C,2,3,C,1,0,I,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,11,NETWORK 01
610518,41.885213,-87.763286,46621,VOISE HS,"231 N Pine Ave, Chicago, IL 60644",(773)534-0660,NETWORK 3,HS,6,2,I,2,0,I,2,1,I,1,0,I,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,3,NETWORK 03
610520,41.902915,-87.673659,29101,LASALLE II,"1148 N Honore St, Chicago, IL 60622",(773)534-0490,NETWORK 6,ES,6,8,C,2,6,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,17,11,NETWORK 06
610521,41.771222,-87.666493,29391,"DAVIS, M","6730 S Paulina St, Chicago, IL 60636",(773)535-9120,NETWORK 11,ES,6,13,C,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,20,11,NETWORK 11
610523,41.994238,-87.813734,28081,EDISON PARK,"6220 N Olcott Ave, Chicago, IL 60631",(773)534-0960,NETWORK 1,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 01
610530,41.767783,-87.590397,22251,SOUTHSHORE,"1415 E 70th St, Chicago, IL 60637",(773)535-8340,NETWORK 12,ES,6,7,C,2,3,C,2,2,S,1,0,I,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,14,11,NETWORK 12
610532,41.793452,-87.711369,22441,HERNANDEZ,"3510 W 55th St, Chicago, IL 60632",(773)535-8850,NETWORK 8,MS,6,5,I,2,5,C,2,5,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,16,10,NETWORK 08
610533,41.921317,-87.765817,22581,PRIETO,"2231 N Central Ave, Chicago, IL 60639",(773)534-0210,NETWORK 3,ES,6,11,C,2,1,I,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,14,9,NETWORK 03
610534,41.905082,-87.644841,22591,SKINNER NORTH,"640 W Scott St, Chicago, IL 60610",(773)534-8500,NETWORK 4,ES,6,18,C,2,5,C,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,28,11,NETWORK 04
610539,41.934931,-87.770091,22691,CAMRAS,"3000 N Mango Ave, Chicago, IL 60634",(773)534-2960,NETWORK 3,ES,6,6,S,2,2,S,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,10,10,NETWORK 03
610541,41.940043,-87.724812,22341,LORCA,"3231 N Springfield Ave, Chicago, IL 60618",(773)534-0950,NETWORK 4,ES,6,7,C,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,10,9,NETWORK 04
610542,42.002959,-87.70588,22381,WEST RIDGE,"6700 N Whipple St, Chicago, IL 60645",(773)534-8250,NETWORK 2,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 02
610543,41.795202,-87.711022,46101,SOLORIO HS,"5400 S St Louis Ave, Chicago, IL 60632",(773)535-9070,AUSL,HS,2,2,S,2,2,S,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,S,2,9,8,AUSL
610544,41.771107,-87.739921,22921,AZUELA,"4707 W Marquette Rd, Chicago, IL 60629",(773)535-7395,NETWORK 10,ES,6,9,C,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,12,9,NETWORK 10
610547,41.758819,-87.576353,46631,SOUTH SHORE INTL HS,"1955 E 75th St, Chicago, IL 60649",(773)535-8351,NETWORK 12,HS,6,9,C,2,10,C,2,6,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,27,11,NETWORK 12
610548,41.868548,-87.664968,22711,STEM ES,"1522 W Fillmore St, Chicago, IL 60607",(773)534-7300,NETWORK 6,ES,6,16,C,2,3,C,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,25,11,NETWORK 06
610559,41.806519,-87.689781,27091,SHIELDS MIDDLE,"2611 W 48th St, Chicago, IL 60632",(773)535-7115,NETWORK 8,MS,6,7,C,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,11,NETWORK 08
